LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
676,081110,123543,11010,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
677,081110,123726,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/randtxt2/_temporary/_task_200811101024_0002_m_001968_1/part-01968. (BLK),0c63a43b,BLOCK* NameSystem.allocateBlock : /user/root/randtxt2/_temporary/_task_200811101024_0002_m_001968_1/part-01968. (BLK),[]
678,081110,123810,11328,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.73.220 : 33460 dest : /10.251.73.220 : 50010,b71bb4a2,Receiving block (BLK) src : /<*> : 33460 dest : /<*> : 50010,"['10.251.73.220', '10.251.73.220']"
679,081110,123827,11309,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
680,081110,124158,11529,INFO,dfs.DataNode$DataXceiver,10.250.11.53 : 50010 Served block (BLK) to /10.250.11.53,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.250.11.53', '10.250.11.53']"
681,081110,124159,11369,WARN,dfs.DataNode$DataXceiver,10.251.70.5 : 50010 : Got exception while serving (BLK) to /10.250.13.188 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
682,081110,124817,11533,WARN,dfs.DataNode$DataXceiver,10.251.74.79 : 50010 : Got exception while serving (BLK) to /10.251.111.228 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
683,081110,125138,11558,WARN,dfs.DataNode$DataXceiver,10.251.42.246 : 50010 : Got exception while serving (BLK) to /10.251.27.63 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
684,081110,125914,11536,WARN,dfs.DataNode$DataXceiver,10.250.13.188 : 50010 : Got exception while serving (BLK) to /10.251.123.33 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
685,081110,125920,11517,WARN,dfs.DataNode$DataXceiver,10.251.42.16 : 50010 : Got exception while serving (BLK) to /10.251.202.181 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
686,081110,130315,11823,WARN,dfs.DataNode$DataXceiver,10.251.71.240 : 50010 : Got exception while serving (BLK) to /10.251.71.97 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
687,081110,130558,11608,INFO,dfs.DataNode$DataXceiver,10.251.39.192 : 50010 Served block (BLK) to /10.251.90.81,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.39.192', '10.251.90.81']"
688,081110,131041,11754,WARN,dfs.DataNode$DataXceiver,10.251.122.38 : 50010 : Got exception while serving (BLK) to /10.251.26.8 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
689,081110,131128,11976,INFO,dfs.DataNode$DataXceiver,10.251.67.225 : 50010 Served block (BLK) to /10.250.18.114,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.67.225', '10.250.18.114']"
690,081110,131233,11867,WARN,dfs.DataNode$DataXceiver,10.251.197.226 : 50010 : Got exception while serving (BLK) to /10.251.31.242 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
691,081110,131806,11757,WARN,dfs.DataNode$DataXceiver,10.251.26.177 : 50010 : Got exception while serving (BLK) to /10.251.125.174 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
692,081110,131950,11797,WARN,dfs.DataNode$DataXceiver,10.251.30.85 : 50010 : Got exception while serving (BLK) to /10.250.7.96 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
693,081110,132523,11832,WARN,dfs.DataNode$DataXceiver,10.251.39.179 : 50010 : Got exception while serving (BLK) to /10.250.14.38 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
694,081110,133337,11768,INFO,dfs.DataNode$DataXceiver,10.250.10.100 : 50010 Served block (BLK) to /10.251.90.64,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.250.10.100', '10.251.90.64']"
695,081110,133657,11701,WARN,dfs.DataNode$DataXceiver,10.251.123.132 : 50010 : Got exception while serving (BLK) to /10.251.194.213 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
696,081110,133823,11970,INFO,dfs.DataNode$DataXceiver,10.251.203.149 : 50010 Served block (BLK) to /10.250.10.176,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.203.149', '10.250.10.176']"
697,081110,133946,11947,WARN,dfs.DataNode$DataXceiver,10.251.126.255 : 50010 : Got exception while serving (BLK) to /10.251.31.85 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
698,081110,135429,12030,WARN,dfs.DataNode$DataXceiver,10.251.70.37 : 50010 : Got exception while serving (BLK) to /10.250.11.100 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
699,081110,135645,13,INFO,dfs.DataBlockScanner,Verification succeeded for (BLK),8f24aa61,Verification succeeded for (BLK),[]
700,081110,135653,12034,WARN,dfs.DataNode$DataXceiver,10.251.214.130 : 50010 : Got exception while serving (BLK) to /10.251.71.193 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
701,081110,135803,12201,INFO,dfs.DataNode$DataXceiver,10.251.214.18 : 50010 Served block (BLK) to /10.251.29.239,f2fb025b,<*> : 50010 Served block (BLK) to /<*>,"['10.251.214.18', '10.251.29.239']"
702,081110,135806,12060,WARN,dfs.DataNode$DataXceiver,10.251.215.70 : 50010 : Got exception while serving (BLK) to /10.251.107.196 : ,fbee9fd0,<*> : 50010 : Got exception while serving (BLK) to /<*> :,[]
703,081110,142841,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000258_0/part-00258. (BLK),64adfe79,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000258_0/part-00258. (BLK),[]
704,081110,143222,12360,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.43.115 : 55925 dest : /10.251.43.115 : 50010,0f7d520d,Receiving block (BLK) src : /<*> : 55925 dest : /<*> : 50010,"['10.251.43.115', '10.251.43.115']"
705,081110,143232,12469,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
706,081110,143318,12458,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
707,081110,143336,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000257_0/part-00257. (BLK),a54e4370,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000257_0/part-00257. (BLK),[]
708,081110,143353,12141,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.125.174 : 44166 dest : /10.251.125.174 : 50010,94f4157f,Receiving block (BLK) src : /<*> : 44166 dest : /<*> : 50010,"['10.251.125.174', '10.251.125.174']"
709,081110,143430,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.250.7.96 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.250.7.96']
710,081110,143551,12299,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.29.239 : 43937 dest : /10.251.29.239 : 50010,e89f1286,Receiving block (BLK) src : /<*> : 43937 dest : /<*> : 50010,"['10.251.29.239', '10.251.29.239']"
711,081110,143554,12294,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.214.67,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.214.67']
712,081110,143613,12543,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.30.85 : 37518 dest : /10.251.30.85 : 50010,69e63760,Receiving block (BLK) src : /<*> : 37518 dest : /<*> : 50010,"['10.251.30.85', '10.251.30.85']"
713,081110,143651,12577,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.39.144 : 48872 dest : /10.251.39.144 : 50010,d4ddd057,Receiving block (BLK) src : /<*> : 48872 dest : /<*> : 50010,"['10.251.39.144', '10.251.39.144']"
714,081110,143725,12558,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
715,081110,143736,12448,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.194.245 : 35876 dest : /10.251.194.245 : 50010,70fa0b40,Receiving block (BLK) src : /<*> : 35876 dest : /<*> : 50010,"['10.251.194.245', '10.251.194.245']"
716,081110,143920,12287,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.10.100 : 40486 dest : /10.250.10.100 : 50010,729d98f2,Receiving block (BLK) src : /<*> : 40486 dest : /<*> : 50010,"['10.250.10.100', '10.250.10.100']"
717,081110,143945,12653,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.6.223,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.6.223']
718,081110,144004,12354,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.75.163 : 40307 dest : /10.251.75.163 : 50010,8c67d2e1,Receiving block (BLK) src : /<*> : 40307 dest : /<*> : 50010,"['10.251.75.163', '10.251.75.163']"
719,081110,144024,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.195.70 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.195.70']
720,081110,144035,12577,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
721,081110,144100,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.123.33 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.123.33']
722,081110,144201,12384,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.5.237,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.5.237']
723,081110,144220,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.111.209 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.111.209']
724,081110,144309,12287,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.127.243,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.127.243']
725,081110,144404,12709,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.30.179 : 57828 dest : /10.251.30.179 : 50010,52c1de1a,Receiving block (BLK) src : /<*> : 57828 dest : /<*> : 50010,"['10.251.30.179', '10.251.30.179']"
726,081110,144509,12519,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.125.193 : 45917 dest : /10.251.125.193 : 50010,51c5bca1,Receiving block (BLK) src : /<*> : 45917 dest : /<*> : 50010,"['10.251.125.193', '10.251.125.193']"
727,081110,144546,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.27.63 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.27.63']
728,081110,144547,12473,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
729,081110,144643,12257,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.203.179,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.203.179']
730,081110,144735,12785,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.37.240 : 35757 dest : /10.251.37.240 : 50010,b4e9db3e,Receiving block (BLK) src : /<*> : 35757 dest : /<*> : 50010,"['10.251.37.240', '10.251.37.240']"
731,081110,144750,12364,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.74.227 : 44191 dest : /10.251.74.227 : 50010,fca504cb,Receiving block (BLK) src : /<*> : 44191 dest : /<*> : 50010,"['10.251.74.227', '10.251.74.227']"
732,081110,144848,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.66.102 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.66.102']
733,081110,144947,12810,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.7.230 : 51033 dest : /10.250.7.230 : 50010,2b2f9df4,Receiving block (BLK) src : /<*> : 51033 dest : /<*> : 50010,"['10.250.7.230', '10.250.7.230']"
734,081110,145021,12676,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.250.7.146,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.250.7.146']
735,081110,145037,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000210_0/part-00210. (BLK),6f7663b0,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000210_0/part-00210. (BLK),[]
736,081110,145114,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.31.242 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.31.242']
737,081110,145120,12820,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
738,081110,145203,12416,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block (BLK) terminating,302a2300,PacketResponder 0 for block (BLK) terminating,[]
739,081110,145213,12875,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
740,081110,145452,12780,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.194.129,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.194.129']
741,081110,145506,12603,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.214.225,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.214.225']
742,081110,145606,12992,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.194.129,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.194.129']
743,081110,145606,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.26.131 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.26.131']
744,081110,145703,12721,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
745,081110,145746,12982,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.10.176 : 58294 dest : /10.250.10.176 : 50010,2d57c050,Receiving block (BLK) src : /<*> : 58294 dest : /<*> : 50010,"['10.250.10.176', '10.250.10.176']"
746,081110,145749,12962,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.73.220,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.73.220']
747,081110,145818,12949,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block (BLK) terminating,2620ba37,PacketResponder 1 for block (BLK) terminating,[]
748,081110,145931,12812,INFO,dfs.DataNode$PacketResponder,Received block (BLK) of size 67108864 from /10.251.39.192,f2891995,Received block (BLK) of size 67108864 from /<*>,['10.251.39.192']
749,081110,145944,12814,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.198.196 : 57807 dest : /10.251.198.196 : 50010,c4f974bf,Receiving block (BLK) src : /<*> : 57807 dest : /<*> : 50010,"['10.251.198.196', '10.251.198.196']"
750,081110,150009,12830,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block (BLK) terminating,ede36145,PacketResponder 2 for block (BLK) terminating,[]
751,081110,150125,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.71.193 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.71.193']
752,081110,150205,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000116_0/part-00116. (BLK),fa0112b4,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000116_0/part-00116. (BLK),[]
753,081110,150238,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.38.197 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.38.197']
754,081110,150240,12700,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.30.85 : 34022 dest : /10.251.30.85 : 50010,ebd16a9e,Receiving block (BLK) src : /<*> : 34022 dest : /<*> : 50010,"['10.251.30.85', '10.251.30.85']"
755,081110,150254,13,INFO,dfs.DataBlockScanner,Verification succeeded for (BLK),8f24aa61,Verification succeeded for (BLK),[]
756,081110,150316,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.105.189 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.105.189']
757,081110,150436,13158,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.250.19.16 : 50122 dest : /10.250.19.16 : 50010,8c202eed,Receiving block (BLK) src : /<*> : 50122 dest : /<*> : 50010,"['10.250.19.16', '10.250.19.16']"
758,081110,150455,13155,INFO,dfs.DataNode$DataXceiver,Receiving block (BLK) src : /10.251.215.50 : 53705 dest : /10.251.215.50 : 50010,2a7b13c8,Receiving block (BLK) src : /<*> : 53705 dest : /<*> : 50010,"['10.251.215.50', '10.251.215.50']"
759,081110,150531,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000315_0/part-00315. (BLK),f52feeee,BLOCK* NameSystem.allocateBlock : /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000315_0/part-00315. (BLK),[]
760,081110,150600,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.73.220 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.73.220']
761,081110,150618,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock : blockMap updated : 10.251.73.188 : 50010 is added to (BLK) size 67108864,6f0ee124,BLOCK* NameSystem.addStoredBlock : blockMap updated : <*> : 50010 is added to (BLK) size 67108864,['10.251.73.188']
