LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,ParameterList
290,2015-10-18,"18:02:46,482",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
291,2015-10-18,"18:02:46,482",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
292,2015-10-18,"18:02:46,575",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.1066108,9c4001f4,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.1066108,[]
293,2015-10-18,"18:02:46,685",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.10660437,01fc963b,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.10660437,[]
294,2015-10-18,"18:02:47,497",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,04b44295,Got allocated containers 1,[]
295,2015-10-18,"18:02:47,497",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container 1445144423722 0020 01 000005 to attempt 1445144423722 0020 m 000003 0,f97ec4c8,Assigned container container 1445144423722 0020 01 000005 to attempt 1445144423722 0020 m 000003 0,[]
296,2015-10-18,"18:02:47,497",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
297,2015-10-18,"18:02:47,513",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
298,2015-10-18,"18:02:47,513",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling : PendingReds : 1 ScheduledMaps : 6 ScheduledReds : 0 AssignedMaps : 4 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 4 ContRel : 0 HostLocal : 1 RackLocal : 3,c2357044,After Scheduling : PendingReds : 1 ScheduledMaps : 6 ScheduledReds : 0 AssignedMaps : 4 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 4 ContRel : 0 HostLocal : 1 RackLocal : 3,[]
299,2015-10-18,"18:02:47,513",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,ac22b5ea,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,[]
300,2015-10-18,"18:02:47,513",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt 1445144423722 0020 m 000003 0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,6af5afd3,attempt 1445144423722 0020 m 000003 0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,[]
301,2015-10-18,"18:02:47,685",INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType : CONTAINER REMOTE LAUNCH for container container 1445144423722 0020 01 000005 taskAttempt attempt 1445144423722 0020 m 000003 0,bf8cdf49,Processing the event EventType : CONTAINER REMOTE LAUNCH for container container 1445144423722 0020 01 000005 taskAttempt attempt 1445144423722 0020 m 000003 0,[]
302,2015-10-18,"18:02:47,685",INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt 1445144423722 0020 m 000003 0,8ed4eebe,Launching attempt 1445144423722 0020 m 000003 0,[]
303,2015-10-18,"18:02:47,685",INFO,ContainerLauncher #3,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com : 7109,e83b70ac,Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com : 7109,[]
304,2015-10-18,"18:02:47,841",INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt 1445144423722 0020 m 000003 0 : 13562,305b4927,Shuffle port returned by ContainerManager for attempt 1445144423722 0020 m 000003 0 : 13562,[]
305,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt : [attempt 1445144423722 0020 m 000003 0] using containerId : [container 1445144423722 0020 01 000005 on NM : [MSRA-SA-41.fareast.corp.microsoft.com : 7109],eb1a6bae,TaskAttempt : [attempt 1445144423722 0020 m 000003 0] using containerId : [container 1445144423722 0020 01 000005 on NM : [MSRA-SA-41.fareast.corp.microsoft.com : 7109],[]
306,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt 1445144423722 0020 m 000003 0 TaskAttempt Transitioned from ASSIGNED to RUNNING,fd837df8,attempt 1445144423722 0020 m 000003 0 TaskAttempt Transitioned from ASSIGNED to RUNNING,[]
307,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT START task 1445144423722 0020 m 000003,a5e0cb1c,ATTEMPT START task 1445144423722 0020 m 000003,[]
308,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task 1445144423722 0020 m 000003 Task Transitioned from SCHEDULED to RUNNING,2a1477cb,task 1445144423722 0020 m 000003 Task Transitioned from SCHEDULED to RUNNING,[]
309,2015-10-18,"18:02:48,529",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application 1445144423722 0020 : ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory : 0, vCores : -27> knownNMs=4",b685cac5,"getResources() for application 1445144423722 0020 : ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory : 0, vCores : -27> knownNMs=4",[]
310,2015-10-18,"18:02:48,544",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
311,2015-10-18,"18:02:48,544",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
312,2015-10-18,"18:02:49,372",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.10635664,df8ff12a,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.10635664,[]
313,2015-10-18,"18:02:49,576",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
314,2015-10-18,"18:02:49,576",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
315,2015-10-18,"18:02:49,997",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.1066108,9c4001f4,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.1066108,[]
316,2015-10-18,"18:02:50,216",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.10660437,01fc963b,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.10660437,[]
317,2015-10-18,"18:02:50,513",INFO,Socket Reader #1 for port 62270,SecurityLogger.org.apache.hadoop.ipc.Server,Auth successful for job 1445144423722 0020 (auth : SIMPLE),df93d7a7,Auth successful for job 1445144423722 0020 (auth : SIMPLE),[]
318,2015-10-18,"18:02:50,560",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,JVM with ID : jvm 1445144423722 0020 m 000005 asked for a task,7dfaf745,JVM with ID : jvm 1445144423722 0020 m 000005 asked for a task,[]
319,2015-10-18,"18:02:50,560",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,JVM with ID : jvm 1445144423722 0020 m 000005 given task : attempt 1445144423722 0020 m 000003 0,9d45a414,JVM with ID : jvm 1445144423722 0020 m 000005 given task : attempt 1445144423722 0020 m 000003 0,[]
320,2015-10-18,"18:02:50,622",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
321,2015-10-18,"18:02:50,622",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
322,2015-10-18,"18:02:51,654",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
323,2015-10-18,"18:02:51,654",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
324,2015-10-18,"18:02:52,716",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
325,2015-10-18,"18:02:52,716",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
326,2015-10-18,"18:02:52,841",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.10635664,df8ff12a,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.10635664,[]
327,2015-10-18,"18:02:53,513",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.1066108,9c4001f4,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.1066108,[]
328,2015-10-18,"18:02:53,685",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.10660437,01fc963b,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.10660437,[]
329,2015-10-18,"18:02:53,795",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
330,2015-10-18,"18:02:53,795",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
331,2015-10-18,"18:02:54,826",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
332,2015-10-18,"18:02:54,826",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
333,2015-10-18,"18:02:55,857",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
334,2015-10-18,"18:02:55,857",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
335,2015-10-18,"18:02:56,185",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.10635664,df8ff12a,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.10635664,[]
336,2015-10-18,"18:02:56,951",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
337,2015-10-18,"18:02:56,951",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
338,2015-10-18,"18:02:57,060",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.10875365,4306e708,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.10875365,[]
339,2015-10-18,"18:02:57,139",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.10660437,01fc963b,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.10660437,[]
340,2015-10-18,"18:02:57,639",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000003 0 is : 0.106493875,ef837e52,Progress of TaskAttempt attempt 1445144423722 0020 m 000003 0 is : 0.106493875,[]
341,2015-10-18,"18:02:58,014",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
342,2015-10-18,"18:02:58,014",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
343,2015-10-18,"18:02:59,061",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
344,2015-10-18,"18:02:59,061",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
345,2015-10-18,"18:02:59,654",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.10635664,df8ff12a,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.10635664,[]
346,2015-10-18,"18:03:00,123",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
347,2015-10-18,"18:03:00,123",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
348,2015-10-18,"18:03:00,248",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.14981231,d005a24e,Progress of TaskAttempt attempt 1445144423722 0020 m 000001 0 is : 0.14981231,[]
349,2015-10-18,"18:03:00,264",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.13841225,9c200a56,Progress of TaskAttempt attempt 1445144423722 0020 m 000002 0 is : 0.13841225,[]
350,2015-10-18,"18:03:00,717",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000003 0 is : 0.106493875,ef837e52,Progress of TaskAttempt attempt 1445144423722 0020 m 000003 0 is : 0.106493875,[]
351,2015-10-18,"18:03:01,201",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
352,2015-10-18,"18:03:01,201",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
353,2015-10-18,"18:03:02,279",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",adcadf01,"Recalculating schedule, headroom=<memory : 0, vCores : -27>",[]
354,2015-10-18,"18:03:02,279",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,773f4a2b,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,[]
355,2015-10-18,"18:03:03,154",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.1430594,765ef2b8,Progress of TaskAttempt attempt 1445144423722 0020 m 000000 0 is : 0.1430594,[]
